x,y,vx,yaw,kappa
-47.809959434234834,10.418332191653562,10.0,-1.0041816031459017,0.012355173289325245
-47.67860490534364,10.212542116567974,10.0,-1.0012284332120445,0.011837603333842275
-47.54661272366151,10.007065071427279,10.0,-0.9984005671419207,0.011321068945284679
-47.41400961959163,9.80188692206877,10.0,-0.9956978385377332,0.010805593415549746
-47.28082232353717,9.596993534329725,10.0,-0.9931200777663353,0.010291192079571108
-47.14707756590133,9.39237077404744,10.0,-0.990667113218243,0.00977787272873556
-47.01280207708728,9.188004507059198,10.0,-0.9883387725017697,0.00926563602000214
-46.878022587498194,8.983880599202287,10.0,-0.9861348835728699,0.008754475880187896
-46.74276582753726,8.779984916313998,10.0,-0.9840552758013386,0.008244379904996366
-46.607058527607656,8.576303324231617,10.0,-0.9820997809740644,0.007735329752468959
-46.47092741811259,8.37282168879244,10.0,-0.9802682342360729,0.007227301530635963
-46.33439922945519,8.16952587583374,10.0,-0.9785604749701161,0.006720266179233346
-46.19750069203867,7.9664017511928105,10.0,-0.9769763476155807,0.006214189845434006
-46.060258536266204,7.763435180706941,10.0,-0.975515702427492,0.005709034253617148
-45.922699492540985,7.560612030213417,10.0,-0.9741783961763776,0.005204757069268884
-45.784850291266174,7.35791816554953,10.0,-0.9729642927897496,0.004701312257169417
-45.64673766284496,7.155339452552566,10.0,-0.9718732639359291,0.004198650434078649
-45.50838833768053,6.952861757059811,10.0,-0.9709051895509178,0.003696719216182856
-45.36982969587392,6.750471698596261,10.0,-0.9700614916942942,0.003181292984819382
-45.2310928909896,6.548160274126308,10.0,-0.9693444474811089,0.0026648516717732752
-45.092210435464686,6.345920056986461,10.0,-0.9687539345463445,0.0021491894513448713
-44.953214843540486,6.14374362260623,10.0,-0.9682898373811482,0.0016340769467054165
-44.81413862945835,5.941623546415133,10.0,-0.9679520780759184,0.0011192836742765853
-44.675014307459556,5.739552403842663,10.0,-0.9677406164997674,0.0006045781869686043
-44.53587439178544,5.537522770318337,10.0,-0.9676554504475131,8.972821315046938e-05
-44.39675139667734,5.335527221271664,10.0,-0.9676966157546694,-0.00042549920712022166
-44.257677836376544,5.133558332132155,10.0,-0.9678641863806773,-0.0009413375870771213
-44.11868622512441,4.931608678329316,10.0,-0.9681582744604214,-0.0014580208578978487
-43.97980907716222,4.729670835292659,10.0,-0.9685790303238467,-0.001975783231482316
-43.84107890673133,4.5277373784516906,10.0,-0.9691266424832847,-0.0024948590597951292
-43.70252822807304,4.325800883235922,10.0,-0.9698013375878726,-0.003015482689192313
-43.564189555428676,4.123853925074862,10.0,-0.9706033803442321,-0.0035378883081304347
-43.426095403039554,3.921889079398018,10.0,-0.9715330734023545,-0.00406230978663027
-43.288278285147,3.7198989216349023,10.0,-0.9725907572054047,-0.004588980505837462
-43.15077071599233,3.5178760272150216,10.0,-0.9737768098019388,-0.005118133175989524
-43.013605209816866,3.315812971567886,10.0,-0.9750916466187924,-0.005649999641062116
-42.87681428086193,3.1137023301230045,10.0,-0.976535720192663,-0.006184810668328242
-42.740430443368844,2.9115366783098864,10.0,-0.9781095198581714,-0.006722795721022184
-42.60448621157892,2.709308591558042,10.0,-0.979813571389948,-0.007264182712256003
-42.46901409973348,2.507010645296978,10.0,-0.9816484365960385,-0.007809197738291077
-42.33404662179279,2.304635414690532,10.0,-0.9836146813290245,-0.008350426235001538
-42.199608363728814,2.10216798093009,10.0,-0.9856835217177433,-0.008673686549973508
-42.06569526789923,1.8995663496806585,10.0,-0.9878286960530734,-0.008991436247127048
-41.93229680991378,1.696782413879884,10.0,-0.9900491123089935,-0.009303092849085896
-41.79940246538215,1.493768066465378,10.0,-0.9923435863273695,-0.009608085660524535
-41.6670017099141,1.290475200374789,10.0,-0.9947108435710398,-0.00990585806468777
-41.53508401911933,1.0868557085457529,10.0,-0.9971495211510045,-0.010195869774601499
-41.40363886860758,0.8828614839159054,10.0,-0.9996581701226689,-0.010477599023251238
-41.27265573398856,0.6784444194228821,10.0,-1.0022352580445737,-0.010750544677239257
-41.14212409087199,0.4735564080043192,10.0,-1.0048791717915515,-0.011014228258831542
-41.012033414867616,0.26814934259785206,10.0,-1.0075882206127746,-0.011268195861871817
-40.882373181585145,0.06217511614111702,10.0,-1.0103606394237366,-0.011512019947768048
-40.7531328666343,-0.14441437842825025,10.0,-1.0131945923198458,-0.01174530100864127
-40.624301945624815,-0.35166724817261397,10.0,-1.0160881762980074,-0.011967669085758857
-40.4958698941664,-0.5596316001543383,10.0,-1.019039425171361,-0.012178785132543172
-40.36782618786878,-0.7683555414357874,10.0,-1.0220463136612177,-0.012378342212738975
-40.2401603023417,-0.9778871790793253,10.0,-1.0251067616492362,-0.012566066525723707
-40.11286171319485,-1.1882746201473164,10.0,-1.0282186385719732,-0.012741718252435712
-39.98591989603797,-1.3995659717021247,10.0,-1.0313797679391798,-0.012905092216959292
-39.8593243264808,-1.6118093408061145,10.0,-1.034587931956576,-0.013056018360420285
-39.73306448013304,-1.8250528345216503,10.0,-1.037840876233339,-0.013194362025491882
-39.60712983260443,-2.039344559911095,10.0,-1.0411363145541832,-0.013320024051466137
-39.48150985950466,-2.2547326240368144,10.0,-1.0444719336957082,-0.013432940681489059
